id,customer_id,payment_id,risk_level,recovery_probability,status,assigned_channel,amount,created_at,recovered_at
c3856950-a257-4658-b328-33310f8a120f,72a81e4a-9549-4f6f-8b8d-fc8a4191a082,76e71e23-e57f-4926-90ba-abf67b076263,low,0.81,recovered,email,718.11,2026-06-10T04:18:51.175565+00:00,2026-06-12T02:18:51.175565+00:00
ae087822-1203-4084-a9e1-59aabd34d6b1,9454793f-3e8a-4743-b22d-76626b2d8728,8af81115-6f0b-474e-a740-902109ad7af3,high,0.319,lost,whatsapp,6224.75,2026-05-28T03:14:51.175565+00:00,
9fafeafc-d8db-4e80-a9af-90b1b27c395c,5db2ca16-be50-4f69-8413-d444e5d04d44,6c723e6b-c9aa-4f6c-a843-f0c20cb55d7a,low,0.747,recovered,whatsapp,2728.36,2026-08-14T01:13:51.175565+00:00,2026-08-15T22:13:51.175565+00:00
2717151f-c653-4781-9453-fc8e751c8cea,60aa6a51-171e-4f9d-abff-30ac3b942b6f,c262ec45-b3a2-43ee-82b7-1f4029596f06,medium,0.59,lost,sms,1873.36,2026-06-24T07:11:51.175565+00:00,
f2f2aaac-3f32-4d54-b4ff-967ee32676c8,4823f60c-c800-4253-96a6-8a27017fa37b,0fae21a3-30fd-4bd5-befb-fcb92e11f152,high,0.203,recovered,whatsapp,6389.01,2026-07-21T07:27:51.175565+00:00,2026-07-22T14:27:51.175565+00:00
c259d474-e0af-461b-8c09-02bd8efe2537,d5b36962-38d8-4c87-ba68-cc2c157c1aa5,83e0f8b0-da51-4080-a382-b8a61484a76e,medium,0.43,contacted,email,499.0,2026-08-21T08:12:51.175565+00:00,
861d5bc7-5747-4b84-a829-29565e3dfec9,1e770a39-7136-4cb6-9043-2a4645c95a4c,28c16881-4928-45d3-8308-b970ece56e62,low,0.855,recovered,sms,4960.15,2026-08-13T02:12:51.175565+00:00,2026-08-14T17:12:51.175565+00:00
414a7604-fa13-4c4e-a645-2cd8ba3f06d3,8618b59b-6e90-420d-a213-e96129f9ee06,13f5bbbe-9f63-46ad-88dd-b1a0af24dd3b,medium,0.543,recovered,email,3712.05,2026-07-22T02:31:51.175565+00:00,2026-07-22T15:31:51.175565+00:00
f20e7519-aa7e-4387-9129-b18689f160d0,e919d205-81e9-4021-b749-c8869b8d90a4,9ae5d01d-85b1-4bd9-8361-d3595f7b41fd,medium,0.645,recovered,email,3000.23,2026-07-10T07:32:51.175565+00:00,2026-07-12T05:32:51.175565+00:00
15e19460-1bea-47b5-a74a-fafbffb3bbef,236a9f54-4f67-4a36-ad3b-852a8467ce7c,d5df9182-8d54-48af-b7a8-28da07767ab6,low,0.78,recovered,email,1255.65,2026-06-29T19:30:51.175565+00:00,2026-07-01T23:30:51.175565+00:00
41c0a252-0784-4419-b709-e3cea420d6f5,7f7522eb-d034-4cf4-a902-c773aa206866,4f3d73ee-cf9f-491e-bed4-24068c333779,low,0.819,recovered,whatsapp,2389.95,2026-06-05T05:34:51.175565+00:00,2026-06-07T04:34:51.175565+00:00
3ff349a7-ae43-46f8-9285-21c492488416,1a8fc4e3-4ffb-47f1-9f1e-760d3fab8390,5ce9b2c0-46bd-41c6-849b-074fa17ae07f,low,0.848,recovered,whatsapp,2411.82,2026-08-13T03:24:51.175565+00:00,2026-08-14T04:24:51.175565+00:00
1cf90a85-42c1-469b-bfd0-5f8130a17f0f,d6e63ff6-8d36-424f-b61e-049b89f2e7b7,c93c2d68-185e-4bd2-8eec-ed306222d9d0,low,0.784,lost,email,4502.89,2026-08-15T17:54:51.175565+00:00,
2996ec4d-58be-4b1e-acea-4a3e56d4e71c,2b06afcc-d9fb-430a-828e-954c1e33d806,46802316-2a8a-411c-9a4f-69a76e1db335,medium,0.529,lost,voice_call,12423.56,2026-07-28T11:40:51.175565+00:00,
b1fb0668-7d9b-4c84-afaf-0885d943021c,32e76bcd-9347-4305-9157-87718e4d4b80,a91cb776-ccc7-49d6-a421-18b06d5e5751,medium,0.375,recovered,whatsapp,6923.78,2026-07-03T19:03:51.175565+00:00,2026-07-05T03:03:51.175565+00:00
5cbaa148-5ef0-4c46-9bfa-93646da0e748,205bf12d-f564-45c6-8cee-0aab1570784a,7bed797d-d8ed-4de8-a63a-13fb954472d6,low,0.696,lost,whatsapp,2495.88,2026-07-10T08:06:51.175565+00:00,
07e57582-575d-4655-b0f3-6ee08c4ce533,6c89657a-ad40-4137-b45e-483c99b27cd1,b70569ae-99dd-43c5-8a9d-99bcca33f7c5,medium,0.576,recovered,whatsapp,5047.83,2026-07-24T23:01:51.175565+00:00,2026-07-27T20:01:51.175565+00:00
3875dd5b-c26a-42e8-a2ef-46570483e01b,8ad3b256-a9ff-4849-9f1d-035cd31f9603,df146748-2fd0-4ab2-80ff-4f0d0575d9cc,medium,0.574,recovered,email,1677.91,2026-06-06T22:31:51.175565+00:00,2026-06-09T06:31:51.175565+00:00
94880f68-168c-4a94-81d9-0a237b2d97d2,84cff118-607e-434d-bd26-724774e05f2b,6fc15f48-ce16-4a2c-9fdf-5a5a81be35d3,low,0.8,lost,voice_call,2359.91,2026-06-17T18:24:51.175565+00:00,
702c824d-0a06-440b-9eea-183bfdcff6a4,d2f351d0-63b5-4cce-a5fa-1a1fc9f5e959,1ea86a03-3b72-4b6c-9caf-5cc025670b78,medium,0.635,lost,email,3771.19,2026-07-14T08:33:51.175565+00:00,
c9ad6825-5975-4e36-b627-ac26434279fc,6ee1cee4-076c-4cb2-91a7-091e988337a7,c4ec0b26-87a4-48f0-a54c-1e7d40e6b45a,low,0.796,recovered,whatsapp,2178.78,2026-08-01T19:51:51.175565+00:00,2026-08-01T23:51:51.175565+00:00
92a2cc34-81b5-4703-8f3c-151ecc646056,af6ac631-e6e2-40c1-893b-68f2b112964d,e4eb44cd-5b91-40e5-8d92-e4d03ed83085,low,0.727,recovered,whatsapp,5023.81,2026-06-05T07:08:51.175565+00:00,2026-06-07T19:08:51.175565+00:00
eec8fe25-cba6-4633-8b1e-b9fb4fe9f4cb,6837a65b-d2ba-435e-b5ed-6e565c6745e6,825eea7c-ec8f-41f6-a61c-7084fb9b5f43,low,0.94,recovered,email,2075.31,2026-08-11T10:49:51.175565+00:00,2026-08-12T15:49:51.175565+00:00
51fe8988-ed53-4587-a1fb-98bf841c0256,7a3c2e1a-8d41-4e21-8ba8-6e5151d11563,bdf01794-2391-4ae3-a99e-63c760579073,medium,0.55,recovered,whatsapp,11467.15,2026-06-23T03:53:51.175565+00:00,2026-06-25T04:53:51.175565+00:00
8e28bd6d-48b8-45a5-b839-2649109b8c80,00ff1e99-c6a9-4075-b0ef-f1b48ac66e72,443c30a7-f3b3-424b-a990-f99da1ca0431,medium,0.441,lost,sms,7968.27,2026-07-12T17:26:51.175565+00:00,
4529fda5-d969-4ac1-87b2-b1137a86ab9a,412d32c9-4f6b-4362-add8-164a6e6cb545,bb3802ad-af11-4673-a5a5-33c440847d98,medium,0.469,recovered,email,5190.51,2026-06-05T21:08:51.175565+00:00,2026-06-08T11:08:51.175565+00:00
c8f8def4-a354-42fa-b831-77d85cc2ce1b,538f9564-4664-4967-a15f-446283eb56d6,81a71a45-b8b0-4f53-971f-4ef580608ccc,medium,0.535,recovered,whatsapp,1234.82,2026-08-04T07:45:51.175565+00:00,2026-08-04T18:45:51.175565+00:00
1bfd3425-01a6-407b-ab4c-d469c020e3d3,66203bb9-134b-41be-9548-fa7e5c9b61f7,cfd157fa-36b4-42ce-ad6e-eb9032863919,medium,0.58,recovered,email,6570.53,2026-07-30T09:50:51.175565+00:00,2026-07-31T02:50:51.175565+00:00
add300aa-2fef-4f81-84ea-068330377eff,8d40255a-5273-4b20-ad65-0f88a56a0477,cb40af44-b9a1-477b-b5b4-856c0b3a3c09,low,0.655,recovered,email,1302.85,2026-07-03T19:22:51.175565+00:00,2026-07-05T00:22:51.175565+00:00
8183a18c-5ffd-4d4a-92d8-575413e91a55,882f9d0c-c6cc-4f95-8058-d428a2b3f2f4,236a8afd-74b7-4c2f-b222-53e14e461f0e,low,0.65,lost,email,3025.38,2026-07-16T13:50:51.175565+00:00,
e6e203ca-e2a5-42cc-beae-ca8325a511d5,34721e5b-7588-467a-98c7-411c6b085ee6,29b0630e-21df-41fc-a004-cc007a105606,low,0.68,lost,email,2756.96,2026-05-31T19:37:51.175565+00:00,
3f78c65a-d552-4746-8b76-22cbdf3556b6,fa481b1d-7475-451f-921b-fca1f0bbbc8c,150d9752-59ff-44b4-b82f-b5f34f6f613a,low,0.891,recovered,email,499.0,2026-08-08T07:52:51.175565+00:00,2026-08-09T13:52:51.175565+00:00
0aa0c500-1b32-44af-af52-abee73ad6eb5,eb1953dd-2ed2-439c-8545-5ca0c654d894,071e4427-7c52-4e02-ac4e-441b8351b604,low,0.678,recovered,voice_call,5027.72,2026-08-14T20:09:51.175565+00:00,2026-08-17T20:09:51.175565+00:00
0d2cea50-17f4-4446-adde-ca3e8bec9236,5ad15719-e52f-4d86-9724-f0d9dad48392,6524f84a-46f8-420a-824d-0d27b5057347,low,0.879,recovered,sms,998.4,2026-05-30T16:27:51.175565+00:00,2026-06-02T15:27:51.175565+00:00
1b05b107-78b1-434a-9bc0-d97225314c5f,ac513b53-db0b-4b81-a2e3-49ec90414572,d128064f-c440-47a7-96ad-522ee0b1194c,low,0.923,recovered,whatsapp,5427.47,2026-07-23T21:03:51.175565+00:00,2026-07-25T10:03:51.175565+00:00
d89501f2-396b-45f4-b8f4-f453069d0f66,b0874b07-9bbe-4669-8461-2d06b2318947,8e6a0ac8-035c-45c9-a400-41f2e145703d,low,0.91,recovered,whatsapp,2338.55,2026-06-26T07:30:51.175565+00:00,2026-06-28T20:30:51.175565+00:00
936f9ef7-86dd-4d4d-90d5-53d0cd02ae82,3a5d512a-21c6-4ffa-b9d6-8bbba415e2cb,4567833d-731c-40c1-a910-dca08401a06d,low,0.682,recovered,email,8211.06,2026-07-14T01:37:51.175565+00:00,2026-07-16T18:37:51.175565+00:00
c1479800-1802-4506-bdde-b64e42239ed2,b58690c8-f6ba-47d4-a8b2-79be811f676b,ae80f3e1-58ea-4de9-ad6b-32520c111845,low,0.872,recovered,sms,1590.05,2026-05-31T00:01:51.175565+00:00,2026-05-31T22:01:51.175565+00:00
5cba38a1-9da0-4984-90f4-1bf1a1119303,336a5f67-7824-4eeb-9130-d1c5fca88a04,554d5978-3c14-44ab-ae35-afd16ed37f89,high,0.198,lost,whatsapp,7234.72,2026-08-11T21:25:51.175565+00:00,
8e9561d1-7360-4ebd-98c3-d08475e93c65,eb68188a-fd82-4e2a-8d11-11a94800e85d,a29da132-34e6-4a53-bda0-903dbef66c31,low,0.663,pending,email,8135.47,2026-08-20T14:44:51.175565+00:00,
5446f8d0-e504-49e8-8305-5707a57bb046,00329e04-ed97-4081-92ae-68ae88a4cbaa,6322d9d8-ae84-4dc8-97e0-473ec9e59837,low,0.756,contacted,sms,2347.75,2026-08-22T18:07:51.175565+00:00,
08a0aeae-1c26-4c74-bd8c-798afa53b88e,bc7a5adc-044b-44b3-9126-39a65482c3a7,5da0a891-4de5-49ba-905e-f48426aaa7fa,low,0.902,recovered,whatsapp,1806.65,2026-06-15T04:08:51.175565+00:00,2026-06-16T15:08:51.175565+00:00
4ebf5cc1-2c88-4796-af8e-28e760b4bd36,fb1d7622-94b2-45c1-be5c-48b8333a5871,32640f37-cf85-4550-aabb-6ae3d25ffa65,medium,0.453,recovered,whatsapp,1497.04,2026-07-26T16:06:51.175565+00:00,2026-07-29T14:06:51.175565+00:00
9d8ba1d8-530b-44b7-a726-7a056157aea9,08be6f36-4326-44a5-8096-b275abaeab74,9e6eabfc-fd06-456f-b6f5-edb818aa1908,low,0.783,recovered,whatsapp,499.0,2026-07-15T19:14:51.175565+00:00,2026-07-15T23:14:51.175565+00:00
5f8f048d-bd31-41cb-b348-199363d60a6f,fcd8f3c5-c855-4657-8b41-431dc895aff7,3b79ed35-eb9d-45c8-a944-c11f9c2e64c6,medium,0.56,lost,email,930.89,2026-08-10T21:49:51.175565+00:00,
be9d0c53-ef29-4682-a3ed-336bf7b6cf5e,0cb2b6cf-6915-4847-8611-6fc7f47d9304,376c5130-c0b2-42d9-ab52-e627bb26f5a4,low,0.652,lost,email,8038.63,2026-06-27T08:40:51.175565+00:00,
97e37055-5e8f-4b01-b156-1f1a76dccee7,a89b0eb8-37b0-44e5-bb05-73e55be9e004,382ca689-823b-4286-afe1-d4dd6ba78d90,low,0.821,recovered,email,961.02,2026-05-27T00:16:51.175565+00:00,2026-05-28T06:16:51.175565+00:00
6c83de4c-7a50-416d-be14-19a00694bb6e,161b099b-c1df-4dde-a896-d80602d30376,bf8d0860-1f77-4f45-9e25-d80585f9367b,low,0.828,contacted,sms,2314.76,2026-08-20T04:13:51.175565+00:00,
0a821462-1cf7-44b4-ac71-c6e5d016c677,b78aa4ae-7fb1-47ae-ab68-92acca4838ac,65b0d6bb-5033-44e5-b0ef-a4f72d78e10c,high,0.272,lost,whatsapp,7264.13,2026-05-29T16:47:51.175565+00:00,
de91a675-dad8-4593-a6f5-6967f18b4579,b3b23e3c-bd15-4d2a-bf1b-5975eafc0131,3de047b9-e95f-4d2b-819e-3f8b8b19c5ea,low,0.785,lost,whatsapp,3057.78,2026-06-07T12:55:51.175565+00:00,
1dd08d44-30fc-4355-a118-8e8f604d040d,a76d751d-f305-40b6-9210-58018c070f81,c5ae123c-d68e-4abb-93c1-317532f8677a,low,0.935,recovered,email,2175.69,2026-05-28T02:09:51.175565+00:00,2026-05-29T08:09:51.175565+00:00
eb58b39b-8ea4-432b-a83d-f71341601583,2d9ba0f4-fe35-4b86-8023-9a62cf0ee9fe,895e6461-905c-4664-a2e8-dc54e9e685fb,low,0.822,recovered,sms,1007.27,2026-06-03T00:29:51.175565+00:00,2026-06-03T11:29:51.175565+00:00
6f77cc2b-c285-4ac7-98b6-ffdcf04c8f6a,039dbd07-4178-407c-9b66-8e03633efc04,0ef11dd5-5688-44d0-a7c5-4ca76e347cc8,low,0.86,lost,whatsapp,879.71,2026-08-19T19:39:51.175565+00:00,
1f8459d2-817b-428f-b7b4-bee56e56931f,2fa13947-2d63-46e9-a67d-a4e2e2010cde,a0e30abe-901f-47a8-9d55-69b52f56bd76,low,0.785,recovered,whatsapp,2101.28,2026-08-14T18:51:51.175565+00:00,2026-08-16T12:51:51.175565+00:00
f707232a-3b51-4f2d-b813-71093f6acaeb,4a646dd2-f4ed-463b-9609-1a789f835a82,c3b57005-5519-473e-baf3-dfd624ea775d,high,0.221,lost,voice_call,6259.44,2026-06-02T02:39:51.175565+00:00,
03d96274-d744-46b8-8941-04678bd19e44,2d96f9c8-9add-4a51-9b2c-703e3cb78aa1,fa135e93-a49b-41eb-9ba5-acf238a10dd8,medium,0.621,lost,whatsapp,9031.67,2026-08-05T11:38:51.175565+00:00,
c7f8847d-4168-4c01-9fc6-d5a5a5d41edf,a2d47575-9eca-41a7-9627-0892ca1ceb74,dab02729-adfa-4af6-a8ef-eaccd791b705,medium,0.505,lost,whatsapp,4251.78,2026-06-24T00:13:51.175565+00:00,
0a3d24a1-fed5-498f-b294-374623bac369,f18578ce-b9b9-4330-b94d-7125e6f5d955,62f3275c-0295-414a-919b-609af0ad2a86,low,0.698,recovered,voice_call,1231.24,2026-06-13T17:14:51.175565+00:00,2026-06-16T07:14:51.175565+00:00
254f4e10-9016-4047-a66b-53aa07eb1ec2,efea5e88-7e5d-4e49-9fb8-d267d4e6ed67,0f6174a3-a7d7-42b6-9d71-5bd5743656dc,medium,0.522,recovered,email,1967.66,2026-08-04T05:55:51.175565+00:00,2026-08-06T00:55:51.175565+00:00
b6d8d036-e826-4ebb-bf58-2062d1944457,627504e1-0e59-4f6e-a311-3b56b2229f06,64f4a08c-7a47-49b9-87a7-65baf7e29cf8,high,0.245,recovered,whatsapp,1174.37,2026-05-29T23:38:51.175565+00:00,2026-05-31T11:38:51.175565+00:00
799d9684-e15f-4d0b-8baa-cf8678caea0b,65821182-2315-4844-871e-fc82deb8146d,104ce2db-2109-452b-a700-75a9e8f8a405,low,0.822,lost,whatsapp,2688.19,2026-07-20T09:23:51.175565+00:00,
c04c7fe6-4fc4-4a5d-9072-5c27add6d719,4ce63464-990e-453f-91df-4fffbc372453,1f75c662-b91c-4abe-bd18-0cd5d8333705,low,0.698,lost,whatsapp,1363.78,2026-06-16T06:05:51.175565+00:00,
4cade40f-ea94-4734-9927-f70c7e29462a,34aa8c81-5eae-4932-abb7-76ee9489c7f3,44888d0b-e4c2-4618-a95d-720dfc6ddae0,low,0.801,recovered,whatsapp,7107.26,2026-05-26T16:27:51.175565+00:00,2026-05-27T09:27:51.175565+00:00
20d90c27-b1e9-4b62-998d-d0d505b22198,4286a464-22e7-4b25-bdf5-e267ab2ce0c6,359fb277-00d9-4b71-9cd0-3eb18dcfe419,low,0.844,recovered,voice_call,499.0,2026-08-01T22:33:51.175565+00:00,2026-08-04T08:33:51.175565+00:00
47527233-4feb-49f8-8068-34970d33501b,c04ae1ab-5122-44c7-b1ca-cfd68a00fd88,0c8d255b-f51e-403f-87d1-594bfc12d954,low,0.96,recovered,whatsapp,1406.23,2026-07-23T18:52:51.175565+00:00,2026-07-24T07:52:51.175565+00:00
b46457e3-3950-4c0d-8359-b9d1f5f4e112,e055391c-3119-4480-a471-46dcbcae268a,a3f9ff76-0a48-4882-9489-9647f1f46a0b,medium,0.547,recovered,email,3240.85,2026-06-11T05:48:51.175565+00:00,2026-06-12T19:48:51.175565+00:00
c26b7a67-f441-45c4-9b4e-46deb53d91b2,6ee0be28-15fd-4141-af3e-b6958b7d6345,c4a045f9-0745-433e-8c3f-361594e87e4a,medium,0.374,lost,email,2218.78,2026-07-28T14:45:51.175565+00:00,
c4324924-c81f-4005-841e-39d412689b6f,546c56e3-c502-4dc3-a91b-8896d014338c,63d7885f-46f2-4910-a509-99050815af6c,medium,0.475,lost,whatsapp,1545.0,2026-07-16T12:25:51.175565+00:00,
1511dbee-c98b-4507-8611-f4ae14dc6eb5,13fde53f-e2f6-4c58-afcf-e710f173d84f,205ea36a-c0a5-4bb3-a72a-41f99db7949c,low,0.899,recovered,email,499.0,2026-08-16T15:26:51.175565+00:00,2026-08-18T23:26:51.175565+00:00
04403945-0b2e-46a5-8a1f-011220ff5d4f,0ab6e102-7f6e-4853-aed1-49ff837d0454,b8d1caf1-9369-460a-ad95-a4593724274e,medium,0.537,recovered,sms,1990.31,2026-06-30T10:15:51.175565+00:00,2026-07-01T16:15:51.175565+00:00
a2d5e82a-9112-4af5-be29-b1575ba510ef,3fa65f24-9a40-4005-ae02-1373af3e242f,2789f1c8-6e2b-4f62-9899-df292ddee736,low,0.704,lost,whatsapp,2165.4,2026-08-12T17:26:51.175565+00:00,
53b5e31f-fb81-4d09-bbe2-d93137bbb232,a18ce832-d8df-4a5e-b684-bf4728a0dcc4,a0bc6c35-2c5d-42e7-9b68-f0802c692397,low,0.821,recovered,sms,2112.98,2026-06-18T02:44:51.175565+00:00,2026-06-20T06:44:51.175565+00:00
a920762a-c4ed-4935-8073-6d9b13af2106,5ef4d177-e4ad-43f7-9971-902951adeee7,d6edd759-2f5c-4e57-be83-8105a9db96a6,medium,0.387,recovered,whatsapp,4072.76,2026-06-12T14:03:51.175565+00:00,2026-06-12T19:03:51.175565+00:00
0af7349c-e925-4ccd-b3be-0556776ed9be,0add7ab5-3e6e-45a0-82e1-c46204edc9c3,a9deb735-f8c1-4925-9e83-b49dfd393e4b,low,0.749,recovered,email,5706.02,2026-06-26T07:23:51.175565+00:00,2026-06-28T22:23:51.175565+00:00
19d25fd1-6016-4276-86d3-4c08e7ce110a,12580791-e2ac-4f8b-89b3-f6d678755690,2a12576b-044e-4384-9378-e812bbfdbb9b,low,0.708,recovered,email,3339.33,2026-06-23T08:29:51.175565+00:00,2026-06-23T21:29:51.175565+00:00
c21a0c46-eaf7-4a0e-b47c-f0762ef6a8a3,312efe1c-8eb2-45f4-ad15-f987f49d1775,5b87cd6d-3287-494c-bc2c-cefdc94d18f1,medium,0.522,recovered,whatsapp,3241.75,2026-06-18T07:51:51.175565+00:00,2026-06-20T09:51:51.175565+00:00
bba80270-a2fd-4eee-8934-bfc790aede0e,fe275975-0a1c-474e-b361-d2e41abfcd83,e9b882ca-e472-4242-806e-36d0e9003443,medium,0.603,recovered,whatsapp,2709.48,2026-08-04T08:45:51.175565+00:00,2026-08-06T08:45:51.175565+00:00
f9c533cd-7421-4271-9dfc-d85361982982,f3ca5f2f-1c92-4491-aea1-58beb9b0ec45,b48e691b-9aca-41e5-892f-b61352e4fbc9,low,0.703,lost,voice_call,2490.68,2026-05-30T14:00:51.175565+00:00,
c06174e3-f8af-4dab-a762-aa5746bf0596,5a72b215-b5dd-4a08-90d9-0107e4b4c555,f671f1a6-5dac-40c7-af81-3164a1162a1d,medium,0.495,lost,email,5994.29,2026-08-08T15:47:51.175565+00:00,
07f0552d-c22e-4a19-8de5-ca1d656d74f4,2581921e-5fc7-485a-a14e-81a7aaec9e25,e3caf174-22db-418c-b86c-41fd8cbe0344,medium,0.451,link_opened,whatsapp,2918.82,2026-08-20T00:40:51.175565+00:00,
5e63c7ad-7dc9-41b0-8b4c-231954b40a74,7e3511b8-9637-48cc-aaf0-4bcf5042ebbf,9f7d619d-0dd8-4eb8-bde2-ee4261c0b981,medium,0.634,recovered,sms,5022.98,2026-07-06T13:04:51.175565+00:00,2026-07-09T01:04:51.175565+00:00
57b624d8-cbba-4b42-a390-a8fc4d50384b,3bd1f4de-d0b0-4d80-ad24-5c386154df7b,6f1208bc-f7df-4062-a376-2dd0a7a6862a,medium,0.601,lost,email,4713.21,2026-06-05T21:52:51.175565+00:00,
d10ea87f-1910-431b-9eaa-fad62440d77a,96895628-4583-4d40-a998-4bd0bf59224d,2242f84e-9cdc-45ce-9dcd-d4eb1fc6b8cf,low,0.785,recovered,voice_call,3715.25,2026-08-06T17:19:51.175565+00:00,2026-08-07T08:19:51.175565+00:00
defec4ab-e8fc-4a5f-a1a0-ccc3d26d15b0,82ac30e3-b8bd-446c-8198-34f77ee71f90,dc348da8-581c-4f88-bef3-3535968c6633,low,0.769,recovered,email,499.0,2026-07-21T11:37:51.175565+00:00,2026-07-21T18:37:51.175565+00:00
de3fc139-b859-454c-9c44-b2d474c5de9c,fc53158d-6f69-4bb1-aec3-0191ae7aba66,59cbf61e-3819-485b-931b-1373025aa21d,medium,0.533,lost,email,4831.35,2026-07-18T19:15:51.175565+00:00,
b8354252-8ef8-4a18-ad22-a3e8be1974f3,b14bc102-0521-463f-90f7-176f3760ce72,b3e9f4ee-dd02-4d4a-8318-b65f427b122f,low,0.781,recovered,email,3117.75,2026-08-01T19:06:51.175565+00:00,2026-08-03T23:06:51.175565+00:00
a2c8a6e3-3abe-4508-9d0b-9d2c15a051d2,6558b0dc-0bbd-4d2a-b2f1-cb45edaa3929,64cc1f4f-836c-4cef-8ff8-ad33de3243f0,low,0.826,recovered,sms,2931.5,2026-06-14T18:14:51.175565+00:00,2026-06-17T10:14:51.175565+00:00
4382994a-71a0-4e78-840c-03846b5bbb22,f4bced71-649d-46e2-9a2c-945d0e3a6dc6,947adbee-98c3-4086-89e7-477ff341dc66,low,0.671,recovered,whatsapp,1159.53,2026-07-23T01:41:51.175565+00:00,2026-07-25T10:41:51.175565+00:00
d9a4379b-3588-4bbb-a8d1-56d3acc9f2f3,6318943b-6ae8-42ad-b1d6-6cfe03c45162,59f71d34-275b-41b5-b986-aea072ff3fdd,low,0.702,recovered,voice_call,2588.63,2026-06-02T16:35:51.175565+00:00,2026-06-04T18:35:51.175565+00:00
609146dd-84c3-4acf-a0ac-d98a771c289c,2007eb4a-55c7-446e-a02c-6d4fdb6c5f8c,1d2e7c31-f349-47a7-9ff4-3772233816a6,low,0.69,recovered,whatsapp,1292.94,2026-06-09T01:30:51.175565+00:00,2026-06-11T21:30:51.175565+00:00
521e88c0-ba81-44f8-b2a2-bf315c6d7533,04590852-bae3-4550-943c-3e031115213a,3aabc520-ef66-4e13-a053-6055d20ea09b,medium,0.642,recovered,email,1661.45,2026-08-04T07:15:51.175565+00:00,2026-08-05T09:15:51.175565+00:00
74ae3798-dc06-4007-b0a3-e4df414b8d09,74894a68-c304-438e-ada5-ce46ffb05cdd,94ed9b54-16f1-4778-9032-510ab25ea95c,medium,0.594,recovered,sms,2860.02,2026-06-13T06:36:51.175565+00:00,2026-06-13T21:36:51.175565+00:00
b25cc958-0f38-481a-aaae-5d3a00d2bb37,8618b59b-6e90-420d-a213-e96129f9ee06,b9c840d3-6437-4321-af10-3f18f6de19f3,medium,0.561,lost,email,11258.28,2026-08-17T12:21:51.175565+00:00,
09e763a3-6dbb-4b72-8c1e-97e75e6725d3,dd01cae1-50ca-4a0a-a7e0-3112d86f9921,e08e9e2d-b74a-48f3-95e7-14fd39406d0c,low,0.675,recovered,whatsapp,1122.69,2026-07-26T00:28:51.175565+00:00,2026-07-28T01:28:51.175565+00:00
cc4660c5-ecd1-4d6f-940c-4326a71c5950,4a71b90c-96e1-4c24-a4e6-3866e95e11f5,ab4442bf-6611-45c3-bc67-ec3aaab8650a,high,0.343,recovered,voice_call,2006.93,2026-07-21T03:25:51.175565+00:00,2026-07-22T18:25:51.175565+00:00
5dbe035e-a2d5-4256-820b-6b66c88ef5b2,15c0fb21-236b-4318-ac42-5a2817036f63,db9cf59d-c08c-467c-88cb-1d9eedf9c390,low,0.91,recovered,sms,828.62,2026-07-13T10:40:51.175565+00:00,2026-07-15T08:40:51.175565+00:00
2f4ece25-d8d2-41bf-a02b-26c211e40d14,2d9989a2-1d4d-419e-8c8a-de91d2e30c0d,55d41bbc-eaa8-4300-b5a2-27fc04e60ce2,low,0.83,recovered,whatsapp,5014.42,2026-06-20T16:39:51.175565+00:00,2026-06-22T21:39:51.175565+00:00
e0a6922d-a899-412e-ac70-041e673c77b4,02db9157-4de3-44c9-a549-0ff71d6747ab,008f7195-d1a8-4fee-b984-20d76dbb65b9,low,0.869,recovered,email,913.44,2026-08-18T12:34:51.175565+00:00,2026-08-18T16:34:51.175565+00:00
6f5746b1-107b-45b1-8291-ecd462b2d595,c6f3f437-dfbd-41e9-a0ce-ea35af43bab3,7f06e732-5c58-4aa8-b643-eaf1f61acdca,medium,0.581,lost,email,1985.21,2026-08-03T21:24:51.175565+00:00,
622c7ca8-99c0-483a-89e7-d9e8ded4b54c,a3f4859f-16b5-406f-b5ea-db544121ab11,5ef1dcaf-c864-462e-a2b5-558d98d83b80,medium,0.398,lost,email,5730.13,2026-06-12T07:04:51.175565+00:00,
1260de18-9522-4787-b163-a77818333bd3,596f14d5-f35d-4e3e-8c22-0aaa5b817bdc,975a7377-cc08-4b64-9929-0dacf2f5c64c,low,0.813,lost,email,1067.71,2026-07-12T18:30:51.175565+00:00,
be92b3a0-5f52-43c2-b328-178555667a43,ee6f00aa-9b69-41af-b0ea-eb733b32b76c,c4d62dce-65c0-4dc0-8b26-d55a249c7961,low,0.769,recovered,whatsapp,499.0,2026-06-14T00:21:51.175565+00:00,2026-06-14T14:21:51.175565+00:00
052dab4b-d515-4281-9075-e336df549cef,dcf30443-bcf3-46b0-829a-735dcabb9335,f241e578-c9f5-493c-adde-4199e28cb6e2,low,0.721,recovered,whatsapp,1628.94,2026-07-12T00:25:51.175565+00:00,2026-07-14T05:25:51.175565+00:00
388f5a70-3bc1-4761-aa7b-778f2eef7772,3aca4777-6b70-4961-9c5d-1f9072fffbb2,025b450b-bfe2-43d5-a4f8-1375f6e840c5,low,0.88,recovered,email,2627.95,2026-08-11T08:23:51.175565+00:00,2026-08-14T07:23:51.175565+00:00
